Date,Cobalt,Molybdenum Oxide,Zinc,tin,Nickel
2018-08-04,31.493267543859655,11.834858725761777,1.1909537667698664,8.96337456140351,6.152975438596492
2018-08-05,31.433991228070184,11.835651523545708,1.1897395252837983,8.966638245614035,6.148324358264082
2018-08-06,31.37471491228071,11.836444321329642,1.1885252837977303,8.969901929824562,6.143673277931672
2018-08-07,31.315438596491237,11.837237119113576,1.1873110423116622,8.973165614035088,6.139022197599262
2018-08-08,31.12854385964913,11.83802991689751,1.1860968008255939,8.976429298245614,6.134371117266852
2018-08-09,30.941649122807025,11.838822714681443,1.1848825593395258,8.979692982456141,6.129720036934442
2018-08-10,30.754754385964922,11.839615512465377,1.1836683178534577,8.982956666666666,6.125068956602032
2018-08-11,30.567859649122816,11.84040831024931,1.1824540763673896,8.986220350877193,6.120417876269622
2018-08-12,30.38096491228071,11.841201108033244,1.1812398348813213,8.970886215538847,6.115766795937212
2018-08-13,30.194070175438604,11.841993905817178,1.1800255933952533,8.955552080200501,6.111115715604802
2018-08-14,30.007175438596498,11.84278670360111,1.1788113519091852,8.940217944862155,6.106464635272393
2018-08-15,29.820280701754395,11.843579501385044,1.177597110423117,8.924883809523811,6.101813554939983
2018-08-16,29.63338596491229,11.844372299168977,1.1763828689370488,8.909549674185465,6.097162474607573
2018-08-17,29.446491228070183,11.845165096952911,1.1751686274509807,8.894215538847119,6.092511394275163
2018-08-18,29.1861403508772,11.845957894736845,1.1739543859649126,8.878881403508773,6.087860313942753
2018-08-19,28.92578947368422,11.847122196796342,1.1704675438596495,8.863547268170427,6.083209233610343
2018-08-20,28.665438596491235,11.848286498855838,1.1669807017543863,8.84821313283208,6.078558153277933
2018-08-21,28.66952661826982,11.849450800915335,1.163493859649123,8.832878997493735,6.073907072945523
2018-08-22,28.673614640048402,11.850615102974832,1.16000701754386,8.81754486215539,6.069255992613113
2018-08-23,28.677702661826988,11.851779405034328,1.156520175438597,8.802210726817044,6.064604912280703
2018-08-24,28.681790683605573,11.852943707093825,1.1530333333333338,8.786876591478698,6.057608912280703
2018-08-25,28.685878705384155,11.85410800915332,1.1495464912280706,8.771542456140352,6.050612912280703
2018-08-26,28.68996672716274,11.855272311212817,1.1460596491228074,8.756208320802006,6.043616912280703
2018-08-27,28.694054748941326,11.856436613272313,1.1425728070175443,8.74087418546366,6.036620912280703
2018-08-28,28.698142770719908,11.85760091533181,1.139085964912281,8.725540050125314,6.029624912280703
2018-08-29,28.702230792498494,11.858765217391307,1.135599122807018,8.71020591478697,6.022628912280703
2018-08-30,28.70631881427708,11.859929519450803,1.132112280701755,8.694871779448624,6.015632912280703
2018-08-31,28.71040683605566,11.8610938215103,1.1286254385964918,8.679537644110278,6.008636912280703
2018-09-01,28.714494857834246,11.862258123569797,1.1251385964912286,8.664203508771932,6.001640912280703
2018-09-02,28.718582879612832,11.863422425629293,1.1216517543859654,8.664048095238098,5.994644912280703
2018-09-03,28.722670901391414,11.86458672768879,1.1181649122807023,8.663892681704262,5.987648912280703
2018-09-04,28.72675892317,11.865751029748287,1.1165177944862161,8.663737268170427,5.980652912280703
2018-09-05,28.73084694494858,11.866915331807784,1.1148706766917298,8.663581854636593,5.973656912280703
2018-09-06,28.734934966727167,11.86807963386728,1.1132235588972437,8.663426441102759,5.966660912280703
2018-09-07,28.739022988505752,11.869243935926775,1.1115764411027573,8.663271027568925,5.959664912280703
2018-09-08,28.743111010284334,11.870408237986272,1.1099293233082712,8.663115614035089,5.946127760577916
2018-09-09,28.74719903206292,11.871572540045769,1.1082822055137849,8.662960200501255,5.93259060887513
2018-09-10,28.751287053841505,11.872736842105265,1.1066350877192987,8.66280478696742,5.919053457172343
2018-09-11,28.755375075620087,11.873901144164762,1.1049879699248124,8.662649373433585,5.905516305469557
2018-09-12,28.759463097398672,11.875065446224259,1.1033408521303263,8.66249395989975,5.89197915376677
2018-09-13,28.763551119177258,11.876229748283755,1.10169373433584,8.662338546365916,5.878442002063984
2018-09-14,28.76763914095584,11.877394050343252,1.1000466165413538,8.662183132832082,5.864904850361198
2018-09-15,28.771727162734425,11.878558352402749,1.0983994987468675,8.662027719298248,5.851367698658411
2018-09-16,28.77581518451301,11.879722654462245,1.0967523809523814,8.661872305764412,5.837830546955625
2018-09-17,28.779903206291593,11.880886956521742,1.095105263157895,8.661716892230578,5.824293395252838
2018-09-18,28.783991228070178,11.882051258581239,1.093458145363409,8.661561478696743,5.810756243550052
2018-09-19,28.735175438596492,11.883215560640735,1.0918110275689226,8.661406065162907,5.797219091847266
2018-09-20,28.68635964912281,11.88437986270023,1.0901639097744364,8.661250651629073,5.783681940144479
2018-09-21,28.637543859649124,11.885544164759727,1.08851679197995,8.661095238095239,5.7701447884416925
2018-09-22,28.588728070175442,11.886708466819224,1.086869674185464,8.660939824561405,5.756607636738906
2018-09-23,28.539912280701756,11.88787276887872,1.0852225563909776,8.66078441102757,5.74307048503612
2018-09-24,28.49109649122807,11.889037070938217,1.0835754385964915,8.660628997493735,5.729533333333333
2018-09-25,28.442280701754388,11.890201372997714,1.089293859649123,8.6604735839599,5.727815017543859
2018-09-26,28.393464912280702,11.89136567505721,1.0950122807017548,8.660318170426066,5.726096701754386
2018-09-27,28.34464912280702,11.892529977116707,1.1007307017543864,8.66016275689223,5.724378385964912
2018-09-28,28.295833333333334,11.893694279176204,1.106449122807018,8.660007343358396,5.722660070175439
2018-09-29,28.247017543859652,11.8948585812357,1.1121675438596497,8.659851929824562,5.720941754385965
2018-09-30,28.198201754385966,11.896022883295197,1.1178859649122812,8.661914396929825,5.719223438596491
2018-10-01,28.137829573934837,11.897187185354694,1.1236043859649127,8.663976864035089,5.717505122807018
2018-10-02,28.077457393483712,11.89835148741419,1.1293228070175445,8.666039331140352,5.715786807017544
2018-10-03,28.017085213032583,11.899515789473686,1.135041228070176,8.668101798245615,5.714068491228071
